is_banked,code_module_x,code_presentation_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,final_result,code_module_y,code_presentation_y
0,EEE,2013J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,Withdrawn,EEE,2014J
0,EEE,2014J,M,South Region,Lower Than A Level,60-70%,0-35,1,Withdrawn,EEE,2013J
0,EEE,2014J,M,South Region,Lower Than A Level,60-70%,0-35,1,Withdrawn,EEE,2014J
0,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,Withdrawn,EEE,2014J
0,EEE,2014J,M,South Region,Lower Than A Level,60-70%,0-35,1,Withdrawn,EEE,2013J
0,EEE,2014J,M,South Region,Lower Than A Level,60-70%,0-35,1,Withdrawn,EEE,2014J
0,EEE,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,South Region,HE Qualification,80-90%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,HE Qualification,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,South Region,HE Qualification,80-90%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,HE Qualification,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,South Region,HE Qualification,80-90%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,HE Qualification,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014J,M,South Region,HE Qualification,80-90%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South Region,HE Qualification,80-90%,0-35,0,Fail,CCC,2014J
0,CCC,2014B,M,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,South East Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South West Region,HE Qualification,70-80%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South West Region,HE Qualification,70-80%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South West Region,HE Qualification,70-80%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,South West Region,HE Qualification,70-80%,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014J
0,CCC,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014J
0,EEE,2013J,M,North Region,Lower Than A Level,70-80%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,North Region,Lower Than A Level,70-80%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,F,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,F,South Region,A Level or Equivalent,90-100%,0-35,0,Fail,CCC,2014B
0,CCC,2014B,M,London Region,Lower Than A Level,10-20,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,London Region,Lower Than A Level,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Wales,A Level or Equivalent,40-50%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Pass,CCC,2014B
0,EEE,2013J,M,Scotland,HE Qualification,10-20,0-35,0,Withdrawn,EEE,2013J
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014J
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014B
0,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,EEE,2013J
0,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,EEE,2013J
0,CCC,2014J,M,Wales,Lower Than A Level,90-100%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,Lower Than A Level,90-100%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,90-100%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,Lower Than A Level,90-100%,35-55,0,Pass,CCC,2014J
0,CCC,2014J,M,Wales,Lower Than A Level,90-100%,35-55,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,Wales,Lower Than A Level,90-100%,35-55,0,Pass,CCC,2014J
0,EEE,2013J,M,Ireland,A Level or Equivalent,70-80%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2014B,M,Ireland,A Level or Equivalent,70-80%,35-55,1,Pass,EEE,2013J
1,EEE,2013J,M,Ireland,A Level or Equivalent,70-80%,35-55,0,Withdrawn,EEE,2013J
1,EEE,2014B,M,Ireland,A Level or Equivalent,70-80%,35-55,1,Pass,EEE,2013J
0,EEE,2013J,M,Ireland,A Level or Equivalent,70-80%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2014B,M,Ireland,A Level or Equivalent,70-80%,35-55,1,Pass,EEE,2013J
0,EEE,2013J,M,Ireland,A Level or Equivalent,70-80%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2014B,M,Ireland,A Level or Equivalent,70-80%,35-55,1,Pass,EEE,2013J
0,CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Distinction,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Distinction,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Distinction,CCC,2014J
0,CCC,2014J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Withdrawn,CCC,2014J
0,EEE,2013J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,Distinction,CCC,2014J
0,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,Withdrawn,EEE,2013J
0,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South Region,Lower Than A Level,50-60%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South Region,Lower Than A Level,50-60%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South Region,Lower Than A Level,50-60%,35-55,0,Fail,CCC,2014B
0,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,South Region,Lower Than A Level,50-60%,35-55,0,Fail,CCC,2014B
0,EEE,2013J,M,Scotland,HE Qualification,50-60%,35-55,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,London Region,HE Qualification,30-40%,35-55,0,Withdrawn,EEE,2014J
0,EEE,2014J,M,London Region,HE Qualification,30-40%,35-55,1,Withdrawn,EEE,2014J
0,EEE,2013J,M,London Region,HE Qualification,30-40%,35-55,0,Withdrawn,EEE,2014J
0,EEE,2014J,M,London Region,HE Qualification,30-40%,35-55,1,Withdrawn,EEE,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Pass,FFF,2014J
0,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,FFF,2014J
0,EEE,2013J,F,Yorkshire Region,HE Qualification,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,F,Yorkshire Region,HE Qualification,10-20,0-35,1,Pass,EEE,2013J
1,EEE,2013J,F,Yorkshire Region,HE Qualification,10-20,0-35,0,Withdrawn,EEE,2013J
1,EEE,2014J,F,Yorkshire Region,HE Qualification,10-20,0-35,1,Pass,EEE,2013J
0,EEE,2013J,F,Yorkshire Region,HE Qualification,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,F,Yorkshire Region,HE Qualification,10-20,0-35,1,Pass,EEE,2013J
0,EEE,2013J,F,Yorkshire Region,HE Qualification,10-20,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,F,Yorkshire Region,HE Qualification,10-20,0-35,1,Pass,EEE,2013J
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014B
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014J
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014B
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014J
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014B
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014J
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,Withdrawn,CCC,2014J
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014B
0,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,Withdrawn,CCC,2014J
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014B
0,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,Fail,CCC,2014J
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
0,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,CCC,2014B
1,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,Withdrawn,EEE,2013J
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,CCC,2014B
1,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,Fail,EEE,2013J
0,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,Withdrawn,CCC,2014B
0,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,Pass,CCC,2014B
0,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,Withdrawn,CCC,2014B
